specID,tableID,labelDrug,interactDrug(WholeStub),cellID,cellRole,cellContent,WholeSuperRow,StructureType
e0dcc021-0831-41dd-9750-251c2f71a614,3949,Levothyroxine Sodium,Radiographic Agents,29.1,Data,"Thyroid hormones may reduce the uptake of 123I, 131I, and 99mTc.",Miscellaneous,SUBHEADER
e0dcc021-0831-41dd-9750-251c2f71a614,3949,Levothyroxine Sodium,Growth Hormones- Somatrem- Somatropin,26.1,Data,"Excessive use of thyroid hormones with growth hormones may accelerate epiphyseal closure. However, untreated hypothyroidism may interfere with growth response to growth hormone.",Miscellaneous,SUBHEADER
e0dcc021-0831-41dd-9750-251c2f71a614,3949,Levothyroxine Sodium,Cytokines- Interferon-?- Interleukin-2,25.1,Data,"Therapy with interferon-? has been associated with the development of antithyroid microsomal antibodies in 20% of patients and some have transient hypothyroidism, hyperthyroidism, or both. Patients who have antithyroid antibodies before treatment are at higher risk for thyroid dysfunction during treatment. Interleukin-2 has been associated with transient painless thyroiditis in 20% of patients. Interferon-? and -? have not been reported to cause thyroid dysfunction.",Miscellaneous,SUBHEADER
e0dcc021-0831-41dd-9750-251c2f71a614,3949,Levothyroxine Sodium,None,15.1,Data,,None,SUBHEADER
e0dcc021-0831-41dd-9750-251c2f71a614,3949,Levothyroxine Sodium,Furosemide ( > 80 mg IV)HeparinHydantoinsNon Steroidal Anti-lnflammatory Drugs- Fenamates- PhenylbutazoneSalicylates ( > 2 g/day),14.1,Data,"Administration of these agents with levothyroxine results in an initial transient increase in FT4. Continued administration results in a decrease in serum T4 and normal FT4 and TSH concentrations and, therefore, patients are clinically euthyroid. Salicylates inhibit binding of T4 and T3 to TBG and transthyretin. An initial increase in serum FT4, is followed by return of FT4 to normal levels with sustained therapeutic serum salicylate concentrations, although total-T4 levels may decrease by as much as 30%.",Drugs that may cause protein-binding site displacement,SUBHEADER
e0dcc021-0831-41dd-9750-251c2f71a614,3949,Levothyroxine Sodium,Cardiac Glycosides,24.1,Data,Serum digitalis glycoside levels may be reduced in hyperthyroidism or when the hypothyroid patient is converted to the euthyroid state. Therapeutic effect of digitalis glycosides may be reduced.,Miscellaneous,SUBHEADER
e0dcc021-0831-41dd-9750-251c2f71a614,3949,Levothyroxine Sodium,"Antidepressants- Tricyclics (e.g., Amitriptyline)- Tetracyclics (e.g., Maprotiline)- Selective Serotonin Reuptake Inhibitors (SSRIs; e.g., Sertraline)",22.1,Data,"Concurrent use of tri/tetracyclic antidepressants and levothyroxine may increase the therapeutic and toxic effects of both drugs, possibly due to increased receptor sensitivity to catecholamines.Toxic effects may include increased risk of cardiac arrhythmias and CNS stimulation; onset of action of tricyclics may be accelerated. Administration of sertraline in patients stabilized on levothyroxine may result in increased levothyroxine requirements.",Miscellaneous,SUBHEADER
e0dcc021-0831-41dd-9750-251c2f71a614,3949,Levothyroxine Sodium,Antidiabetic Agents- Biguanides- Meglitinides- Sulfonylureas- Thiazolidediones- Insulin,23.1,Data,"Addition of levothyroxine to antidiabetic or insulin therapy may result in increased antidiabetic agent or insulin requirements. Careful monitoring of diabetic control is recommended, especially when thyroid therapy is started, changed, or discontinued.",Miscellaneous,SUBHEADER
e0dcc021-0831-41dd-9750-251c2f71a614,3949,Levothyroxine Sodium,Chloral HydrateDiazepamEthionamideLovastatinMetoclopramide6-MercaptopurineNitroprussidePara-aminosalicylate sodiumPerphenazineResorcinol (excessive topical use)Thiazide Diuretics,31.1,Data,These agents have been associated with thyroid hormone and/or TSH level alterations by various mechanisms.,Miscellaneous,SUBHEADER
e0dcc021-0831-41dd-9750-251c2f71a614,3949,Levothyroxine Sodium,NA,18.1,SuperRow,"Drugs that may decrease T                                       4                                        5' - deiodinase activity",None,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,NA,1.1,SuperRow,HIV Antiviral Agents,None,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"Concomitant Drug Class:                                                                                                            Specific Drugs",0.1,Header,Effect on Concentration of Atazanavir or Concomitant Drug,None,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"HMG-CoA reductase inhibitors:  atorvastatin, rosuvastatin",30.1,Data,?隷atorvastatin ?隷rosuvastatin,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,Hormonal contraceptives: ethinyl estradiol and norgestimate or norethindrone,35.1,Stub,,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,Hormonal contraceptives: ethinyl estradiol and norgestimate or norethindrone,34.1,Stub,"? ethinyl estradiol                                    ? norethindroned",Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"Antiarrhythmics:                                       amiodarone, bepridil, lidocaine (systemic), quinidine",12.1,Data,"?隷amiodarone, bepridil, lidocaine (systemic), quinidine",Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,others,7.1,Data,?隷other protease inhibitor,HIV Antiviral Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,Hormonal contraceptives: ethinyl estradiol and norgestimate or norethindrone,33.1,Data,"? ethinyl estradiol                                    ? norgestimatec",Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,ritonavir,6.1,Data,?隷atazanavir,HIV Antiviral Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,Nucleotide Reverse Transcriptase Inhibitors: tenofovir disoproxil fumarate,3.1,Data,?隷atazanavir?隷tenofovir,HIV Antiviral Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,Inhaled beta agonist: salmeterol,37.1,Data,?隷salmeterol,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"Nucleoside Reverse Transcriptase Inhibitors (NRTIs):                                       didanosine buffered formulationsenteric-coated (EC) capsules",2.1,Data,?隷atazanavir?隷didanosine,HIV Antiviral Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"Immunosuppressants: cyclosporine, sirolimus, tacrolimus",36.1,Data,?隷immunosuppressants,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"Anticoagulants:                                       warfarin",13.1,Data,?隷warfarin,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,NA,10.1,SuperRow,Other Agents,None,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"Protease Inhibitors:                                       saquinavir (soft gelatin capsules)",5.1,Data,?隷saquinavir,HIV Antiviral Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,Non-nucleoside Reverse Transcriptase Inhibitors (NNRTIs): efavirenz,4.1,Data,?隷atazanavir,HIV Antiviral Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,NA,29.1,Data,,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"PDE5 inhibitors: sildenafil, tadalafil, vardenafil",42.1,Data,?隷sildenafil?隷tadalafil?隷vardenafil,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,Antacids and buffered medications,11.1,Data,?隷atazanavir,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"phenytoin, phenobarbital",17.1,Data,?隷atazanavir?隷phenytoin?隷phenobarbital,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"Antiepileptics:                                       carbamazepine",16.1,Data,?隷atazanavir?隷carbamazepine,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,Proton-pump inhibitors: omeprazole,44.1,Data,?隷atazanavir,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,Inhaled/nasal steroid: fluticasone,39.1,Stub,"REYATAZ/ritonavir                                                                              ?隷fluticasone",Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"Protease Inhibitors:                                        boceprevir",9.1,Data,?隷atazanavir?隷ritonavir,HCV Antiviral Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,NA,8.1,SuperRow,HCV Antiviral Agents,None,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,voriconazole,20.1,Data,"REYATAZ/ritonavir in subjects with a functional CYP2C19 allele:                                                                                                               ? voriconazole                                    ? atazanavir                                                                                                                     REYATAZ/ritonavir in subjects without a functional CYP2C19 allele:                                                                                                               ? voriconazole                                    ? atazanavir",Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"Antifungals:                                                                              ketoconazole, itraconazole",19.1,Data,"REYATAZ/ritonavir:                                                                               ?隷ketoconazole ?隷itraconazole",Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,NA,45.1,Data,,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,Macrolide antibiotics: clarithromycin,40.1,Data,?隷clarithromycin ?隷14-OH clarithromycin ?隷atazanavir,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,Endothelin receptor antagonists:bosentan,28.1,Data,?隷atazanavir?隷bosentan,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,H2-Receptor antagonists,32.1,Data,?隷atazanavir,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"felodipine, nifedipine, nicardipine, and verapamil",27.1,Data,?隷calcium channel blocker,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,Opioids: buprenorphine,41.1,Data,?隷buprenorphine?隷norbuprenorphine,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"Antigout:                                       colchicine",21.1,Data,?隷colchicine,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"PDE5 inhibitors: sildenafil, tadalafil, vardenafil",43.1,Stub,,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,Calcium channel blockers: diltiazem,26.1,Data,?隷diltiazem and desacetyl-diltiazem,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"Benzodiazepines:                                       parenterally administered midazolamb",25.1,Data,?隷midazolam,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,trazodone,15.1,Data,?隷trazodone,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"Antidepressants:                                       tricyclic antidepressants",14.1,Data,?隷tricyclic antidepressants,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"Antipsychotics:                                       quetiapine",24.1,Data,?隷quetiapine,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"Antigout:                                       colchicine",22.1,Stub,,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,"Antimycobacterials:                                        rifabutin",23.1,Data,?隷rifabutin,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,H2-Receptor antagonists,31.1,Data,?隷atazanavir,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,lamotrigine,18.1,Data,?隷lamotrigine,Other Agents,SUBHEADER
165cff62-b284-4a27-a65d-9ec8a5bfcdd8,8046,REYATAZ,Inhaled/nasal steroid: fluticasone,38.1,Data,"REYATAZ                                                                              ?隷fluticasone",Other Agents,SUBHEADER
0b0f0209-edbd-46f3-9bed-762cbea0d737,15727,Lamotrigine ,Phenytoin,8.1,Data,? lamotrigine,,SUBHEADER
0b0f0209-edbd-46f3-9bed-762cbea0d737,15727,Lamotrigine ,,5.1,Data,? lamotrigine,,SUBHEADER
0b0f0209-edbd-46f3-9bed-762cbea0d737,15727,Lamotrigine ,Carbamazepine and carbamazepine epoxide,4.1,SuperRow,? carbamazepine epoxide,,SUBHEADER
0b0f0209-edbd-46f3-9bed-762cbea0d737,15727,Lamotrigine ,Estrogen-containing oral contraceptive preparations containing 30 mcg ethinylestradiol and 150 mcg levonorgestrel,1.1,Data,? lamotrigine,,SUBHEADER
0b0f0209-edbd-46f3-9bed-762cbea0d737,15727,Lamotrigine ,Concomitant Drug,0.1,Data,Effect on Concentration of Lamotrigine or Concomitant Drug,,SUBHEADER
0b0f0209-edbd-46f3-9bed-762cbea0d737,15727,Lamotrigine ,Valproate,11.1,Stub,? valproate,,SUBHEADER
0b0f0209-edbd-46f3-9bed-762cbea0d737,15727,Lamotrigine ,Valproate,10.1,Data,? lamotrigine,,SUBHEADER
0b0f0209-edbd-46f3-9bed-762cbea0d737,15727,Lamotrigine ,Phenobarbital/primidone,7.1,Data,? lamotrigine,,SUBHEADER
0b0f0209-edbd-46f3-9bed-762cbea0d737,15727,Lamotrigine ,Atazanavir/ritonavir,6.1,Data,? lamotrigine,,SUBHEADER
0b0f0209-edbd-46f3-9bed-762cbea0d737,15727,Lamotrigine ,Carbamazepine and carbamazepine epoxide,3.1,Data,? lamotrigine,,SUBHEADER
0b0f0209-edbd-46f3-9bed-762cbea0d737,15727,Lamotrigine ,Estrogen-containing oral contraceptive preparations containing 30 mcg ethinylestradiol and 150 mcg levonorgestrel,2.1,Stub,? levonorgestrel,,SUBHEADER
0b0f0209-edbd-46f3-9bed-762cbea0d737,15727,Lamotrigine ,Rifampin,9.1,Data,? lamotrigine,,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,NA,1.3,Header,"Drugs that may reduce TSH secretion - the reduction is not sustained; therefore, hypothyroidism does not occur",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,30.3,Header,"Concurrent use of tri/tetracyclic antidepressants and levothyroxine may increase the therapeutic and toxic effects of both drugs, possibly due to increased receptor sensitivity to catecholamines.Toxic effects may include increased risk of cardiac arrhythmias and CNS stimulation; onset of action of tricyclics may be accelerated. Administration of sertraline in patients stabilized on levothyroxine may result in increased levothyroxine requirements.",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,35.3,Header,Concurrent use may produce marked hypertension and tachycardia; cautious administration to patients receiving thyroid hormone therapy is recommended.,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,0.3,Header,Effect,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,34.3,Header,"Excessive use of thyroid hormones with growth hormones may accelerate epiphyseal closure. However, untreated hypothyroidism may interfere with growth response to growth hormone.",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,12.3,Header,serum TBG concentration,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,7.3,Header,"Iodide and drugs that contain pharmacologic amounts of iodide may cause hyperthyroidism in euthyroid patients with Grave's disease previously treated with antithyroid drugs or in euthyroid patients with thyroid autonomy (e.g., multinodular goiter or hyper functioning thyroid adenoma). Hyperthyroidism may develop over several weeks and may persist for several months after therapy discontinuation. Amiodarone may induce hyperthyroidism by causing thyroiditis.",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,6.3,Header,"Drugs that may increase thyroid hormone secretion, which                                                                        may result in hyperthyroidism",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,NA,3.3,Header,Drugs that alter thyroid hormone secretion,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,2.3,Header,Use of these agents may result in a transient reduction in TSH secretion when administered at the following doses: dopamine ( ? 1 mcg/kg/min); Glucocorticoids (hydrocortisone ? 100 mg/day or equivalent); Octreotide ( > 100 mcg/day).,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,37.3,Header,"Thyroid hormones may reduce the uptake of 123I, 131I, and 99mTc.",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,33.3,Header,"Therapy with interferon-? has been associated with the development of antithyroid microsomal antibodies in 20% of patients and some have transient hypothyroidism, hyperthyroidism, or both. Patients who have antithyroid antibodies before treatment are at higher risk for thyroid dysfunction during treatment. Interleukin-2 has been associated with transient painless thyroiditis in 20% of patients. Interferon-? and -? have not been reported to cause thyroid dysfunction.",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,13.3,Header,Androgens / Anabolic Steroids,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,36.3,Header,Decreased theophylline clearance may occur in hypothyroid patients; clearance returns to normal when the euthyroid state is achieved.,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,NA,8.3,Header,"Drugs that may decrease T                                    4                                    absorption, which may result in hypothyroidism",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,5.3,Header,"Long-term lithium therapy can result in goiter in up to 50% of patients, and either subclinical or overt hypothyroidism, each in up to 20% of patients. The fetus, neonate, elderly and euthyroid patients with underlying thyroid disease (e.g., Hashimoto's thyroiditis or with Grave's disease previously treated with radioiodine or surgery) are among those individuals who are particularly susceptible to iodine-induced hypothyroidism. Oral cholecystographic agents and amiodarone are slowly excreted, producing more prolonged hypothyroidism than parenterally administered iodinated contrast agents. Long-term amino-glu-tethimide therapy may minimally decrease T4 and T3 levels and increase TSH, although all values remain within normal limits in most patients.",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,39.3,Header,These agents have been associated with thyroid hormone and/or TSH level alterations by various mechanisms.,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,4.3,Header,"Drugs that may decrease thyroid hormone secretion, which may                                                                        result in hypothyroidism",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,NA,19.3,Header,,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,11.3,Header,Drugs that may decrease,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,NA,17.3,Header,,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,16.3,Header,Slow-Release Nicotinic Acid,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,32.3,Header,Serum digitalis glycoside levels may be reduced in hyperthyroidism or when the hypothyroid patient is converted to the euthyroid state. Therapeutic effect of digitalis glycosides may be reduced.,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,9.3,Header,"Concurrent use may reduce the efficacy of levothyroxine by binding and delaying or preventing absorption, potentially resulting in hypothyroidism. Calcium carbonate may form an insoluble chelate with levothyroxine, and ferrous sulfate likely forms a ferric-thyroxine complex. Administer levothyroxine at least 4 hours apart from these agents. Patients treated concomitantly with orlistat and levothyroxine should be monitored for changes in thyroid function.",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,NA,10.3,Header,"Drugs that may alter T                                    4                                    and T                                    3                                    serum transport - but FT                                    4                                    concentration remains normal; and, therefore, the patient remains euthyroid",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,27.3,Header,"Administration of these enzyme inhibitors decrease the peripheral conversion of T4 to T3, Ieading to decreased T3 levels. However, serum T4 levels are usually normal but may occasionally be slightly increased. In patients treated with large doses of propranolol ( > 160 mg/day), T3 and T4 levels change slightly, TSH levels remain normal, and patients are clinically euthyroid. It should be noted that actions of particular beta-adrenergic antagonists may be impaired when the hypothyroid patient is converted to the euthyroid state. Short-term administration of large doses of glucocorticoids may decrease serum T3 concentrations by 30% with minimal change in serum T4 levels. However, long-term glucocorticoid therapy may result in slightly decreased T3 and T4 levels due to decreased TBG production (see above).",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,NA,20.3,Header,,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,28.3,Header,Miscellaneous,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,26.3,Header,"Drugs that may decrease T                                    4                                    5' - deiodinase activity",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,29.3,Header,"Thyroid hormones appear to increase the catabolism of vitamin K-dependent clotting factors, thereby increasing the anticoagulant activity of oral anticoagulants. Concomitant use of these agents impairs the compensatory increases in clotting factor synthesis. Prothrombin time should be carefully monitored in patients taking levothyroxine and oral anticoagulants and the dose of anticoagulant therapy adjusted accordingly.",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,38.3,Header,Concurrent use may increase the effects of sympathomimetics or thyroid hormone. Thyroid hormones may increase the risk of coronary insufficiency when sympathomimetic agents are administered to patients with coronary artery disease.,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,25.3,Header,"Stimulation of hepatic microsomal drug-metabolizing enzyme activity may cause increased hepatic degradation of levothyroxine, resulting in increased Ievothyroxine requirements. Phenytoin and carbamazepine reduce serum protein binding of levothyroxine, and total- and free-T4 may be reduced by 20% to 40%, but most patients have normal serum TSH levels and are clinically euthyroid.",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,15.3,Header,Glucocorticoids,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,21.3,Header,Drugs that may cause protein-binding site displacement,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,14.3,Header,Asparaginase,None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,NA,24.3,Header,"Drugs that may increase hepatic metabolism, which may result in hypothyroidism",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,22.3,Header,"Administration of these agents with levothyroxine results in an initial transient increase in FT4. Continued administration results in a decrease in serum T4 and normal FT4 and TSH concentrations and, therefore, patients are clinically euthyroid. Salicylates inhibit binding of T4 and T3 to TBG and transthyretin. An initial increase in serum FT4, is followed by return of FT4 to normal levels with sustained therapeutic serum salicylate concentrations, although total-T4 levels may decrease by as much as 30%.",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,NA,23.3,Header,"Drugs that may alter T                                    4                                    and T                                    3                                    metabolism",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,,31.3,Header,"Addition of levothyroxine to antidiabetic or insulin therapy may result in increased antidiabetic agent or insulin requirements. Careful monitoring of diabetic control is recommended, especially when thyroid therapy is started, changed, or discontinued.",None,SUBHEADER
dc827fec-2b59-416f-b203-252c03b686d5,15251,Levothyroxine Sodium,NA,18.3,Header,,None,SUBHEADER
f924199f-fcac-445e-a7b9-4f57d4062be1,15223,Levothyroxine Sodium,NA,1.3,Header,"Drugs that may reduce TSH secretion - the reduction is not sustained; therefore, hypothyroidism does not occur",None,SUBHEADER
f924199f-fcac-445e-a7b9-4f57d4062be1,15223,Levothyroxine Sodium,Sympathomimetics,30.3,Header,Concurrent use may increase the effects of sympathomimetics or thyroid hormone. Thyroid hormones may increase the risk of coronary insufficiency when sympathomimetic agents are administered to patients with coronary artery disease.,None,SUBHEADER
f924199f-fcac-445e-a7b9-4f57d4062be1,15223,Levothyroxine Sodium,Drug or Drug Class,0.3,Header,Effect,None,SUBHEADER
f924199f-fcac-445e-a7b9-4f57d4062be1,15223,Levothyroxine Sodium,Clofibrate Estrogen-containing oral contraceptives Estrogens (oral) Heroin / Methadone 5-Fluorouracil Mitotane Tamoxifen,12.3,Header,Androgens / Anabolic Steroids Asparaginase Glucocorticoids Slow-Release Nicotinic Acid,None,SUBHEADER
f924199f-fcac-445e-a7b9-4f57d4062be1,15223,Levothyroxine Sodium,Amiodarone Iodide (including iodine-containing Radiographic contrast agents),7.3,Header,"Iodide and drugs that contain pharmacologic amounts of iodide may cause hyperthyroidism in euthyroid patients with Grave's disease previously treated with antithyroid drugs or in euthyroid patients with thyroid autonomy (e.g., multinodular goiter or hyper functioning thyroid adenoma). Hyperthyroidism may develop over several weeks and may persist for several months after therapy discontinuation. Amiodarone may induce hyperthyroidism by causing thyroiditis.",None,SUBHEADER
f924199f-fcac-445e-a7b9-4f57d4062be1,15223,Levothyroxine Sodium,NA,6.3,Header,"Drugs that may increase thyroid hormone secretion, which                                    may result in hyperthyroidism",None,SUBHEADER
f924199f-fcac-445e-a7b9-4f57d4062be1,15223,Levothyroxine Sodium,NA,3.3,Header,Drugs that alter thyroid hormone secretion,None,SUBHEADER
f924199f-fcac-445e-a7b9-4f57d4062be1,15223,Levothyroxine Sodium,Dopamine/Dopamine Agonists Glucocorticoids Octreotide,2.3,Header,Use of these agents may result in a transient reduction in TSH secretion when administered at the following doses: dopamine ( ? 1 mcg/kg/min); Glucocorticoids (hydrocortisone ? 100 mg/day or equivalent); Octreotide ( > 100 mcg/day).,None,SUBHEADER
f924199f-fcac-445e-a7b9-4f57d4062be1,15223,Levothyroxine Sodium,NA,13.3,Header,Drugs that may cause protein-binding site displacement,None,SUBHEADER
f924199f-fcac-445e-a7b9-4f57d4062be1,15223,Levothyroxine Sodium,NA,8.3,Header,"Drugs that may decrease T                                    4                                    absorption, which may result in hypothyroidism",None,SUBHEADER
f924199f-fcac-445e-a7b9-4f57d4062be1,15223,Levothyroxine Sodium,Aminoglutethimide Amiodarone Iodide (including iodine-containing Radiographic contrast agents) Lithium Methimazole Propylthioracil (PTU) Sulfonamides Tolbutamide,5.3,Header,"Long-term lithium therapy can result in goiter in up to 50% of patients, and either subclinical or overt hypothyroidism, each in up to 20% of patients. The fetus, neonate, elderly and euthyroid patients with underlying thyroid disease (e.g., Hashimoto's thyroiditis or with Grave's disease previously treated with radioiodine or surgery) are among those individuals who are particularly susceptible to iodine-induced hypothyroidism. Oral cholecystographic agents and amiodarone are slowly excreted, producing more prolonged hypothyroidism than parenterally administered iodinated contrast agents. Long-term amino-glu-tethimide therapy may minimally decrease T and T levels and increase TSH, although all values remain within normal limits in most patients.                                                4                                    3",None,SUBHEADER
